8,145.0145696,79.20107622,29.9278142,1,Cerebellum
10,130.4729835,112.153194,70.69163987,1,Subcortical
11,131.8541323,136.6464641,79.27663146,1,Subcortical
12,143.3798496,132.9096036,69.36996617,1,Subcortical
13,137.8221594,127.914824,67.74206382,1,Subcortical
16,120.1931686,109.1347851,39.80729144,1,brainstem
17,146.0548868,110.600845,56.31182091,1,Subcortical
18,142.8983714,130.2442416,53.63137182,1,Subcortical
26,127.2892123,144.3302708,65.69038147,1,Subcortical
28,130.4538628,118.7930479,59.16764119,1,Subcortical
47,101.014528,77.94375793,29.6627949,2,Cerebellum
49,107.8965994,118.7697791,71.07364043,2,Subcortical
50,104.2325939,144.694861,76.93922208,2,Subcortical
51,93.8427681,137.7769144,67.12877574,2,Subcortical
52,99.38453535,131.6062359,66.63274481,2,Subcortical
53,93.79605,114.3161262,53.44138277,2,Subcortical
54,95.25981567,130.2116885,49.98814186,2,Subcortical
58,107.2956532,146.9612406,63.87476966,2,Subcortical
60,108.1700131,121.2337776,58.25208095,2,Subcortical
1001,170.5771686,82.57850803,66.71972124,1,Temporal
1002,123.0970726,150.7965771,90.78605239,1,Frontal
1003,153.1915542,141.5850436,106.0604788,1,Frontal
1005,124.3948028,46.27203574,63.89370509,1,Occipital
1006,147.042819,128.654286,39.22665233,1,Temporal
1007,152.1127954,92.56583102,47.48855612,1,Temporal
1008,159.1325541,58.13526741,78.70951196,1,Parietal
1009,168.4827229,105.0230952,46.8162813,1,Temporal
1010,127.5462693,82.68806168,75.25514015,1,Occipital
1011,146.6587781,47.97423952,48.68089118,1,Occipital
1012,139.1887066,166.2416811,61.58788894,1,Frontal
1013,131.2698421,64.54103949,51.81893006,1,Occipital
1014,121.9102666,172.3474426,62.10430086,1,Frontal
1015,174.2983162,103.6225088,56.01225275,1,Temporal
1016,143.4074894,103.823761,51.80192065,1,Temporal
1017,126.4697789,95.40474428,106.3200023,1,Frontal
1018,160.8965097,147.6313919,82.4988051,1,Frontal
1019,156.803788,172.3594571,64.93032722,1,Frontal
1020,159.6963731,164.3966428,76.29899648,1,Frontal
1021,127.5528201,52.64796375,56.91651552,1,Occipital
1022,163.3742179,104.8374115,100.324692,1,Parietal
1023,125.2418089,103.2732274,92.41059991,1,Parietal
1024,155.9532562,118.7971227,100.3295526,1,Frontal
1025,127.8067093,67.28271226,86.22626655,1,Parietal
1026,123.2049844,170.3852334,77.76016429,1,Frontal
1027,147.2819116,174.8088883,88.90736854,1,Frontal
1028,130.4894495,148.1977188,105.9260317,1,Frontal
1029,142.2957479,62.89717912,94.21258066,1,Parietal
1030,169.0418031,120.314801,65.04010529,1,Temporal
1031,169.9527642,87.55586017,88.08091204,1,Parietal
1032,125.7313943,193.6032897,73.61502305,1,Frontal
1033,148.0332363,149.3889148,41.40833748,1,Temporal
1034,162.5870137,110.7856932,73.57487148,1,Temporal
1035,152.3652634,132.8690006,70.59245062,1,Subcortical
2001,70.43982881,100.1519027,66.14834872,2,Temporal
2002,112.948113,149.8210425,92.22043264,2,Frontal
2003,85.55619912,147.5177744,106.0525873,2,Frontal
2005,111.8938548,55.45743672,76.30447636,2,Occipital
2006,98.72000027,130.360955,37.58747515,2,Temporal
2007,90.7247289,96.70983827,45.49194659,2,Temporal
2008,77.03496077,75.20067978,87.28549908,2,Parietal
2009,74.45584611,109.253756,40.75690138,2,Temporal
2010,112.5837944,90.28258624,79.85314489,2,Occipital
2011,88.12939397,57.72688977,57.09911172,2,Occipital
2012,96.29071392,168.6245302,58.38970565,2,Frontal
2013,108.3965313,73.68278674,60.12440444,2,Occipital
2014,112.5727921,170.9677083,60.45409042,2,Frontal
2015,67.35193623,120.5353617,48.00677977,2,Temporal
2016,96.18087369,108.0273367,49.9878212,2,Temporal
2017,110.2306989,107.5728852,112.4263808,2,Frontal
2018,74.53177863,151.8713401,77.5276123,2,Frontal
2019,78.00784345,175.2159544,62.16524569,2,Frontal
2020,74.36836658,168.9511612,74.84313888,2,Frontal
2021,109.7566783,62.51848315,69.14080672,2,Occipital
2022,76.64099043,114.4842949,99.95209921,2,Parietal
2023,113.9959369,116.5013654,95.37823336,2,Parietal
2024,80.0568923,128.7756237,98.92258226,2,Frontal
2025,110.0442206,78.33698655,89.82100232,2,Parietal
2026,111.3776007,168.0388973,77.02277237,2,Frontal
2027,86.72332497,178.2489106,87.57265714,2,Frontal
2028,107.0662671,159.9521774,102.1297572,2,Frontal
2029,99.68826925,69.83765865,99.29761466,2,Parietal
2030,69.97873468,130.3327128,59.08673012,2,Temporal
2031,67.84107176,103.6231272,87.40697037,2,Parietal
2032,108.3977627,197.1778187,65.31621763,2,Frontal
2033,92.35010191,149.2046469,37.56558649,2,Temporal
2034,76.18356831,117.8162617,72.19132726,2,Temporal
2035,84.02715656,139.0295569,66.2408114,2,Subcortical
